treatment,replicate,mean_cc
15,32,0.5430880275765538
15,33,0.4003202605912525
15,34,0.7293093826453887
15,35,0.42385861589670226
15,36,0.5456331417434849
15,37,0.7305726839818846
15,38,0.7110911864934648
15,39,0.6998534198534486
15,40,0.786282873977059
15,41,0.5028805601821524
15,42,0.655228061947157
15,43,0.6656823257228952
15,44,0.667013705888864
15,45,0.5553563578717275
15,46,0.6984210059914054
15,47,0.5496081956496022
15,48,0.6083651308711185
15,49,0.5241466794083212
15,50,0.5429364131081125
16,1,0.7001347415003208
16,2,0.7304065818671438
16,3,0.6034580541718151
16,4,0.42371190467164593
16,5,0.6420367359383777
16,6,0.6800481236390798
16,7,0.6226214977899533
16,8,0.5647423995716501
16,9,0.6472858851966052
16,10,0.7052100193493287
16,11,0.7208449976373947
16,12,0.6380361033993255
16,13,0.6309099310946603
16,14,0.7152697252694131
16,15,0.7991796396570816
16,16,0.7349010030574099
16,17,0.6426770216733759
16,18,0.6058035192914194
16,19,0.730646728941594
16,20,0.713597749753987
16,21,0.6318271224077645
16,22,0.7093769173241833
16,23,0.6943785168877517
16,24,0.7231173861275132
16,25,0.5904658623815413
16,26,0.572421790416775
16,27,0.5917825761555711
16,28,0.6779267073313925
16,29,0.7670060398160031
16,30,0.7098869828746308
16,31,0.5994522059255427
16,32,0.7953581914561155
16,33,0.7665085483689379
16,34,0.6689493600874126
16,35,0.5869990900381092
16,36,0.6748683165953449
16,37,0.7650651495073616
16,38,0.738502716491505
16,39,0.6804478316500677
16,40,0.5767048585886674
16,41,0.6763447707164498
16,42,0.6861952768948812
16,43,0.6918912075952894
16,44,0.7104563139757536
16,45,0.6834829016442482
16,46,0.6324833890563525
16,47,0.675201817282383
16,48,0.6804455704541568
16,49,0.6940249791016672
16,50,0.514272137234254
17,1,0.7888134407287578
17,2,0.5541352472798408
17,3,0.6560811493356001
17,4,0.5459864147447644
17,5,0.5169925743307104
17,6,0.4862629762072518
17,7,0.6393234603026718
17,8,0.6623467330625497
17,9,0.6315153075524396
17,10,0.6209191301555823
17,11,0.696392593536069
17,12,0.6406922140057648
17,13,0.7203102021406478
17,14,0.5324967934506528
17,15,0.7793992729086698
17,16,0.6767242748796675
17,17,0.6854568289971016
17,18,0.5857891609314921
17,19,0.44943808413494707
17,20,0.6830911323186456
17,21,0.6293325992279973
17,22,0.6540138468786649
17,23,0.7631033086309966
17,24,0.5381993678882291
17,25,0.6392938103265008
17,26,0.6619415512623059
17,27,0.7532303706948514
17,28,0.6347690274818285
17,29,0.6117245797835916
17,30,0.6554587168166791
17,31,0.7145423626347941
17,32,0.6437460335548333
17,33,0.6698482598813403
17,34,0.6513843029670003
17,35,0.695217471556125
17,36,0.6962669166789782
17,37,0.6792883004736839
17,38,0.7732719199642835
17,39,0.794153937562098
17,40,0.7600422101790864
17,41,0.7063500368513589
17,42,0.6472989053604968
17,43,0.8082312127527681
17,44,0.7573985257752707
17,45,0.5749506530814801
17,46,0.7784335938806286
17,47,0.7668872477736736
17,48,0.5522344185193293
17,49,0.4440379754421931
17,50,0.6232180707761547
18,1,0.7506051222168826
18,2,0.7050864700725584
18,3,0.7601823655813521
18,4,0.5341845114605215
18,5,0.5362778164378164
18,6,0.7312966866206515
18,7,0.6507081334360947
18,8,0.7412366328728411
18,9,0.7198736603384289
18,10,0.6633289174120744
18,11,0.6600911873507297
18,12,0.7186929457529496
18,13,0.647676259668139
18,14,0.7100303372959487
18,15,0.7351353823980392
18,16,0.6812391877364543
18,17,0.7811157930530254
18,18,0.7069603062829705
18,19,0.6589451416736343
18,20,0.8233829092649079
18,21,0.8029107018557149
18,22,0.47965309142971096
18,23,0.6774679638564
18,24,0.561657750377374
18,25,0.7648084810458291
18,26,0.6756704408888612
18,27,0.6121883339212578
18,28,0.5850729329917431
18,29,0.7218209070862882
18,30,0.7023936932842632
18,31,0.6720138174538591
18,32,0.7272140848915875
18,33,0.6440023421698936
18,34,0.6953009765163415
18,35,0.674827945233762
18,36,0.6851969745863304
18,37,0.5728336828396994
18,38,0.7309897416925606
18,39,0.7873206662836391
18,40,0.8535195778603085
18,41,0.687365757005027
18,42,0.5930516460645611
18,43,0.7271171255196371
18,44,0.649683596252381
18,45,0.7283091306537121
18,46,0.6411115405873088
18,47,0.591149073574055
18,48,0.8541423512769114
18,49,0.6559469997102987
18,50,0.6866817315401111
19,1,0.7016630177767887
19,2,0.754122691417628
19,3,0.728438856937821
19,4,0.7234224437011655
19,5,0.7787088623204406
19,6,0.8082175737613061
19,7,0.8015540659798213
19,8,0.5465309568234461
19,9,0.6270441596095643
19,10,0.7411649011663709
19,11,0.7475821103917366
19,12,0.7823853949004239
19,13,0.8010031353909564
19,14,0.5476525068315679
19,15,0.7853614253393941
19,16,0.6530007558580949
19,17,0.7058520539522402
19,18,0.6977811800491618
19,19,0.6688027154777354
19,20,0.6636588179779531
19,21,0.6832873221257996
19,22,0.6946582148428823
19,23,0.7065541237363308
19,24,0.8062499977312256
19,25,0.8253671340965546
19,26,0.7078240769523861
19,27,0.5938683731863517
19,28,0.7686244526909533
19,29,0.5987793191338874
19,30,0.5827324663531069
19,31,0.6612165386438168
19,32,0.7110921972593762
19,33,0.8278053343973446
19,34,0.6014383143162703
19,35,0.7078491489964039
19,36,0.7305472298521833
19,37,0.6626893637425147
19,38,0.6418057632787934
19,39,0.7232573144519124
19,40,0.5824252825694749
19,41,0.7695333827988627
19,42,0.6399012121240857
19,43,0.7797265556744326
19,44,0.7740377911242002
19,45,0.8118268914373041
19,46,0.7462248615911561
19,47,0.5302751860505106
19,48,0.5867090239363807
19,49,0.7144340477042388
19,50,0.5824344692607538
20,1,0.7933381046444008
20,2,0.6948839012477196
20,3,0.800605670016281
20,4,0.7012857932767896
20,5,0.634719990707473
20,6,0.6831212418452502
20,7,0.8035223064996585
20,8,0.7611302390663429
20,9,0.5440780563233528
20,10,0.7459901147275425
20,11,0.7738431697328353
20,12,0.7087637340885704
20,13,0.7635096823523535
20,14,0.6574119719568389
20,15,0.7561647053578435
20,16,0.7984504192465669
20,17,0.6299772037160424
20,18,0.7247329751799975
20,19,0.6909945043801206
20,20,0.7839729922107617
20,21,0.7358252031275535
20,22,0.7735014036098665
20,23,0.7688596323254508
20,24,0.6030634690847269
20,25,0.7711173799195369
20,26,0.6040352113041944
20,27,0.8392633356559852
20,28,0.6774653559370545
20,29,0.7320737024480446
20,30,0.6836730837616872
20,31,0.6906621323222228
20,32,0.7957892147223234
20,33,0.7826021192938429
20,34,0.6919912761500648
20,35,0.71094195590839
20,36,0.7392831259737838
20,37,0.7644329719328925
20,38,0.6657331150565895
20,39,0.6964472653375472
20,40,0.7403651798245623
20,41,0.7866334675809891
20,42,0.8014712936272385
20,43,0.8309247347133104
20,44,0.7905671089072525
20,45,0.6246929755542235
20,46,0.676111749364843
20,47,0.7446207713649473
20,48,0.6836997632544304
20,49,0.6108654976380042
20,50,0.5278084260438413
21,1,0.7057750146075421
21,2,0.7632959904867112
21,3,0.7119183484325416
21,4,0.7444989749232601
21,5,0.8271409638124327
21,6,0.7719861348679512
21,7,0.7597025035805799
21,8,0.6274151166232187
21,9,0.8076237636155306
21,10,0.8069051498366161
21,11,0.6727367909447501
21,12,0.8352538854676441
21,13,0.836662586950143
21,14,0.7856255660922006
21,15,0.7322991371986356
21,16,0.7250466492119139
21,17,0.7362033685207418
21,18,0.603313199140146
21,19,0.7102405936512214
21,20,0.6903383147538492
21,21,0.8124921094585331
21,22,0.6771081130126725
21,23,0.7293686373412906
21,24,0.71762508569004
21,25,0.607752012927879
21,26,0.8617024782941706
21,27,0.6883960566602462
21,28,0.6869164786051603
21,29,0.8061993669264949
21,30,0.6759759515114572
21,31,0.6927235417264539
21,32,0.6438999727688791
21,33,0.7190511757082917
21,34,0.6176075988948507
21,35,0.7105613819186826
21,36,0.7742901642189581
21,37,0.8265983449036508
21,38,0.7679931880436831
21,39,0.752705607095709
21,40,0.7787745481906243
21,41,0.7481040299230935
21,42,0.7298202321771483
21,43,0.5467595926529106
21,44,0.7473760270587279
21,45,0.677804185508426
21,46,0.6734226380778611
21,47,0.7919003975204013
21,48,0.7301922528821121
21,49,0.7472236813295939
21,50,0.6874849084398929
22,1,0.8149570675502643
22,2,0.6907016941228108
22,3,0.6345134975936381
22,4,0.6361900854586199
22,5,0.6093431728629339
22,6,0.7647528003117484
22,7,0.7578739728311895
22,8,0.7072698164495952
22,9,0.5824194562474689
22,10,0.7894817694125821
22,11,0.835469167253173
22,12,0.7631540661984172
22,13,0.6377067185647488
22,14,0.7806558611436395
22,15,0.751872142131007
22,16,0.7755102709500131
22,17,0.7242600815481337
22,18,0.7904713684359754
22,19,0.7627680069008591
22,20,0.8357051339077977
22,21,0.7966537771773136
22,22,0.7134553107732291
22,23,0.8438671289125519
22,24,0.5485219126204954
22,25,0.7156046277915936
22,26,0.7405131641882483
22,27,0.6822144183502007
22,28,0.6503361395662888
22,29,0.7865104586650665
22,30,0.6862793468842198
