treatment,replicate,mean_cc
4,18,0.8174291790718812
4,19,0.7506109288650233
4,20,0.8568272870499838
4,21,0.8626363429739109
4,22,0.7849596935934586
4,23,0.8808673051329434
4,24,0.8356339873239609
4,25,0.8409173586092278
4,26,0.7383677397945397
4,27,0.796646846863979
4,28,0.8233989224613985
4,29,0.8436623820178499
4,30,0.8794808157454373
4,31,0.8997203513160775
4,32,0.8280012352012265
4,33,0.8492432436558812
4,34,0.7046623218697408
4,35,0.645190530353085
4,36,0.8872716579453954
4,37,0.827454623731031
4,38,0.8682352000116478
4,39,0.8255346017570296
4,40,0.7256653968959808
4,41,0.8804242329275567
4,42,0.8556531969505654
4,43,0.7930150580039227
4,44,0.7550404167431569
4,45,0.7486103438255715
4,46,0.8732394166968858
4,47,0.7133334050473866
4,48,0.6536440856415763
4,49,0.8675074829529984
4,50,0.7392012796818623
5,1,0.7662506169378591
5,2,0.7741366539146036
5,3,0.8922321703526228
5,4,0.7834485514196606
5,5,0.6694230980187533
5,6,0.8728949686592667
5,7,0.9181098565430015
5,8,0.8232262684409873
5,9,0.8822183508458327
5,10,0.8604247785879162
5,11,0.7470157678226965
5,12,0.8058558533318124
5,13,0.8695283358010303
5,14,0.8354060470385615
5,15,0.8623154168845995
5,16,0.8865168657477134
5,17,0.712215719459337
5,18,0.9222527610255697
5,19,0.8500385795970218
5,20,0.9147362132271133
5,21,0.7172625373309947
5,22,0.7938622096868401
5,23,0.8865485847099828
5,24,0.8443702989711043
5,25,0.6961646051762167
5,26,0.7896675752232798
5,27,0.8044188995593564
5,28,0.9166395784418127
5,29,0.8701852230920673
5,30,0.9227357801108823
5,31,0.7381139834021129
5,32,0.8767061393064279
5,33,0.9258124945166274
5,34,0.6942052707686192
5,35,0.758144171273997
5,36,0.8054486942519291
5,37,0.7503548294881558
5,38,0.8223930992679099
5,39,0.9109611552400084
5,40,0.7460671322589075
5,41,0.8460307949046462
5,42,0.8439456461427122
5,43,0.8526248384980809
5,44,0.853130091859149
5,45,0.8634288078683695
5,46,0.8692218148941316
5,47,0.8294544178088094
5,48,0.8847655098005304
5,49,0.8652591409215983
5,50,0.8990808396199196
6,1,0.8326948271463245
6,2,0.8649920962598078
6,3,0.8824580009966742
6,4,0.9001032570395094
6,5,0.8116262612678651
6,6,0.7383654432586289
6,7,0.8528908804202507
6,8,0.9455414491270249
6,9,0.9132648156913638
6,10,0.8745185919568954
6,11,0.7946891086370476
6,12,0.7510587023572357
6,13,0.895583807774716
6,14,0.9080097505930207
6,15,0.8414367444381812
6,16,0.9161492778788981
6,17,0.8777212399636319
6,18,0.8445739603711953
6,19,0.8730010054437374
6,20,0.8781733150480233
6,21,0.9489383139050263
6,22,0.8774171760172116
6,23,0.9114021322920933
6,24,0.922093645093246
6,25,0.8629803024676794
6,26,0.8883344144876606
6,27,0.913274146816949
6,28,0.8915238323262512
6,29,0.8410101875858532
6,30,0.9268863040287312
6,31,0.8843837494690666
6,32,0.8897995059541468
6,33,0.7311465879985826
6,34,0.9197158259607169
6,35,0.9220689403868586
6,36,0.829863249612467
6,37,0.8920436821469484
6,38,0.8435803364823454
6,39,0.8784720780792138
6,40,0.9138132673228678
6,41,0.8881965129200814
6,42,0.866772175736059
6,43,0.8335108350331817
6,44,0.920745386447654
6,45,0.7002569853988373
6,46,0.8698383951157516
6,47,0.9269636237076941
6,48,0.9332949670318723
6,49,0.8568123372545572
6,50,0.8843417013281044
7,1,0.931793066932596
7,2,0.9183858022798169
7,3,0.8428013130615469
7,4,0.889529359243136
7,5,0.839792661491436
7,6,0.7757924472594013
7,7,0.9147825398182252
7,8,0.9184603072938285
7,9,0.8608295755831233
7,10,0.9172657054319019
7,11,0.8380045385110604
7,12,0.9600990742295256
7,13,0.8874964732786811
7,14,0.9331838448111923
7,15,0.7877650132314319
7,16,0.8985072639751631
7,17,0.9373730142831314
7,18,0.8964753950149814
7,19,0.8739758735718957
7,20,0.7136725325191993
7,21,0.8425584043732608
7,22,0.9014681488389885
7,23,0.891817980697124
7,24,0.9090378317363635
7,25,0.9074597703494752
7,26,0.9415415465333026
7,27,0.9008972835403867
