treatment,replicate,summary_stat
9,24,0.03084537946713374
9,25,0.004102636193885557
9,26,0.171394092583467
9,27,0.03461236307669457
9,28,0.06882064253182545
9,29,0.02570123921568166
9,30,-0.002930565414176368
9,31,0.11978273484552658
9,32,0.19847696545776117
9,33,0.024668970073200625
9,34,0.033313636345657746
9,35,-0.006882295639013086
9,36,0.15503427212042495
9,37,0.03885511490541265
9,38,0.005520802334375423
9,39,0.08650091944572504
9,40,0.029912116749272504
9,41,-0.02900474856806714
9,42,0.1144258825372254
9,43,0.14557053315356222
9,44,0.20821382864210775
9,45,0.1335440473431599
9,46,0.10850089226696503
9,47,0.11791637489553862
9,48,0.11234512750085024
9,49,0.07220641461672031
9,50,-0.046599017485108606
10,1,0.06811178395551587
10,2,0.017833741342057164
10,3,0.0004435944360339739
10,4,0.02086803268033761
10,5,0.07212958403595665
10,6,0.02540903545356654
10,7,0.0731576194465364
10,8,0.07590428121211927
10,9,0.029072013049005842
10,10,0.1432923259587453
10,11,0.046784915562989395
10,12,0.08778210320225788
10,13,0.07802357065635679
10,14,0.10633082784867229
10,15,0.06757622546585701
10,16,0.002651574911177215
10,17,0.014304934735048961
10,18,0.060513629335680344
10,19,0.058112107166307374
10,20,0.04585892657061972
10,21,0.0016383291449071696
10,22,0.057532393591048794
10,23,0.04544691516178759
10,24,0.1162670554882844
10,25,0.05533467842346425
10,26,0.12848745370929704
10,27,0.07088757188763535
10,28,0.055365426664925194
10,29,0.0949536554226116
10,30,0.06283426046556466
10,31,0.12995714624904206
10,32,0.10196697704134021
10,33,0.05469869691684694
10,34,0.0371520560003417
10,35,0.06828313217712145
10,36,0.04567481254060236
10,37,0.07942140516359057
10,38,-0.039737632628853624
10,39,0.1873741248960802
10,40,0.106139976257731
10,41,0.08112586709799845
10,42,-0.019887520067163267
10,43,0.15929263542300506
10,44,0.1517108516127275
10,45,0.01999918360526467
10,46,0.08261008740203984
10,47,0.1173398162265996
10,48,-0.016227384389211463
10,49,0.006848005717356382
10,50,0.0778782358712166
11,1,-2.988696206542481e-5
11,2,-0.008253142281040628
11,3,0.042535550123721115
11,4,-0.0074745743772658265
11,5,0.04838610175274928
11,6,0.043768271377223576
11,7,0.07490990215781272
11,8,0.067334765449721
11,9,0.004958907209842102
11,10,0.025365701565190867
11,11,0.049530920530193735
11,12,0.010824053166754749
11,13,0.10287700695123077
11,14,0.0474137623988467
11,15,0.05073390139466326
11,16,0.06781546898008568
11,17,0.035080827636627954
11,18,0.0763431779879864
11,19,0.055851563929717254
11,20,0.09732634794579023
11,21,0.038329393972195654
11,22,-0.0007087296235620315
11,23,-0.015332509163905978
11,24,0.06059635343983575
11,25,0.09399682612241095
11,26,0.11609872785500079
11,27,0.0031781604705400997
11,28,0.07079568724390956
11,29,0.09167513533259952
11,30,0.0012658437788561384
11,31,0.06867523059572427
11,32,0.10256762424360465
11,33,-0.008030009275105755
11,34,0.1278417904314496
11,35,0.11369833168878364
11,36,0.016019902589218798
11,37,0.09997006358865952
11,38,0.144842164665108
11,39,0.06524647047491337
11,40,0.13977920314355924
11,41,0.0553214183146027
11,42,0.08778262795303439
11,43,0.07652732367736934
11,44,0.037950384152992254
11,45,0.08089070915603512
11,46,0.037148867834775265
11,47,0.1426602766600232
11,48,0.10659529020597341
11,49,0.13789240955822174
11,50,0.1479518353135193
12,1,0.12467586754553903
12,2,0.09973314272415984
12,3,0.02006546667553796
12,4,0.049596459473630054
12,5,0.07805841256091983
12,6,0.06960875229766883
12,7,0.10651165625316551
12,8,0.050851843658928954
12,9,0.08052566760343288
12,10,0.060731803223483136
12,11,0.08813338964938726
12,12,0.027560194765760954
12,13,0.014544525904815751
12,14,0.0009706756277592967
12,15,0.07404375958843082
12,16,0.07371078501138532
12,17,-0.004406903770980981
12,18,0.10995574913737961
12,19,0.09827344514402679
12,20,0.03233408652773835
12,21,0.010612982520065005
12,22,0.0552378848610365
12,23,0.060477817596468066
12,24,0.11639339475634834
12,25,0.07072995115461457
12,26,0.02796384366857648
12,27,0.07216103762442536
12,28,0.014914872031118548
12,29,0.01970250368971679
12,30,0.08936947632758728
12,31,0.09516644905280192
12,32,0.038766813037508785
12,33,0.05993316544799997
12,34,0.03294046203716689
12,35,-0.0060828172205484475
12,36,0.04975531455130403
12,37,0.11243595347136913
12,38,0.047143019400846836
12,39,0.09511270504807164
12,40,0.04443928306070492
12,41,0.06425188593726487
12,42,0.015065630854395317
12,43,0.04166954015758049
12,44,0.12806050351826082
12,45,0.05861736587114152
12,46,0.1187988754002927
12,47,0.07245716196575437
12,48,0.08947807187469553
12,49,0.018479957740017906
12,50,0.2565616692324843
13,1,0.06463240666057402
13,2,0.016464473145451457
13,3,0.04607174966849591
13,4,0.01848139526099811
13,5,0.016614862112488495
13,6,-0.008919892851905701
13,7,0.12017149193278666
13,8,0.09991829765929412
13,9,0.16453638038697163
13,10,0.04526715599289556
13,11,0.08656632936128862
13,12,0.07529742312341374
13,13,0.03317880251246684
13,14,0.035325392957337075
13,15,0.032665154324226855
13,16,0.09617600714157876
13,17,0.03816009083646699
13,18,0.08786584518372603
13,19,0.03308266102326506
13,20,0.12820056720520845
13,21,0.08417448071679572
13,22,0.07222070145418154
13,23,0.1408075782541835
13,24,0.07360570952632503
13,25,0.048848465887757736
13,26,0.05225865256112297
13,27,0.027117794922905242
13,28,0.013114236592399983
13,29,0.008171152511433126
13,30,0.012858218236059189
13,31,0.01509319758250573
13,32,0.014962700649180432
13,33,0.054601273125302836
13,34,0.06364192363768152
13,35,0.0565531275285485
13,36,0.06157068748958725
13,37,0.03869275246113992
13,38,0.09582354245853551
13,39,0.027527167309654717
13,40,-0.024228986850616627
13,41,0.18699563987627812
13,42,0.053536124048563664
13,43,0.012189226526072763
13,44,0.02299170289758302
13,45,0.06521176887982029
13,46,0.010778465470729852
13,47,0.15471122754118177
13,48,0.05388349149132347
13,49,0.014297350101659301
13,50,0.0620934987549117
14,1,0.01656585514213368
14,2,0.05050618456618317
14,3,0.08185561052934923
14,4,0.15363088735949515
14,5,0.049579315687635864
14,6,-0.020360730849085063
14,7,0.002338331053381486
14,8,0.09169322441437666
14,9,0.014650536357749822
14,10,0.046605962509058595
14,11,0.05432162246687688
14,12,0.07474716223122116
14,13,0.09119114593028824
14,14,0.06328760251397678
14,15,0.07890096445772087
14,16,0.06591430057468024
14,17,0.10162166962034662
14,18,0.01818401175780235
14,19,0.02969554834992609
14,20,0.09789842166392275
14,21,0.041371963016217074
14,22,0.03726791720124682
14,23,0.07165569882153934
14,24,0.08889674112129804
14,25,0.10289459534438071
14,26,-0.005860503771721773
14,27,0.10988305605719116
14,28,0.05861357018098942
14,29,0.10698586053516071
14,30,0.106033650056457
14,31,0.05707886336088862
14,32,0.04115033059935987
14,33,0.11872730013017302
14,34,0.06874305019569575
14,35,0.1503280578492438
14,36,0.04848057163783529
14,37,0.04139887413403771
14,38,0.06862602237572916
14,39,0.032384153959201814
14,40,0.04667629938878344
14,41,0.0932833126084156
14,42,0.008901807024935187
14,43,0.08190402377032452
14,44,0.13376743445674188
14,45,0.048052527147349776
14,46,-0.015511701073710558
14,47,0.0482447069828626
14,48,0.06381101161027943
14,49,0.07252895353076325
14,50,0.0222232011040677
15,1,0.10411091176521708
15,2,0.015575241735103964
15,3,0.06622921646634122
15,4,0.09102288832707679
15,5,0.02811631804257346
15,6,0.0274314788560032
15,7,0.045277854268424234
15,8,0.03828719806645362
15,9,0.03791829653835827
15,10,0.10208594083105266
15,11,0.1583228182033685
15,12,0.14335873281929418
15,13,0.0331986286714532
15,14,0.04302487393241285
15,15,0.017720400537649623
15,16,0.03206206876480769
15,17,0.07307699702332869
15,18,0.04508354334250571
15,19,0.10685629626936274
15,20,0.07294453255544413
15,21,0.04509457765455697
15,22,0.02337218828030456
15,23,0.08121266201143286
15,24,0.07586544645616715
15,25,0.1136514117953699
15,26,0.07552274583126753
15,27,0.1083865893089848
15,28,0.07762481851927822
15,29,0.052381584940583696
15,30,0.026405338878113603
15,31,0.007429251719260285
15,32,0.028401248902502885
15,33,0.09140960356785581
15,34,0.03047418131331369
15,35,-0.01160558128286198
15,36,0.12891726658826977
15,37,0.11298352789712919
15,38,0.059001195279872264
15,39,0.033520221807916833
15,40,0.16042063563612824
15,41,-0.000527749360504959
15,42,0.030052413148555803
15,43,0.03454403929503153
15,44,0.010716917638529826
15,45,-0.009857980912585301
15,46,0.07415735047886982
15,47,0.04726356568273125
15,48,0.12642681578153875
15,49,0.09835556499066452
15,50,0.046626514336856696
16,1,0.013822872947742175
16,2,0.12687360346228188
16,3,0.07312262933376007
16,4,0.17370668456902974
16,5,0.08371873014881281
16,6,0.04561432297828475
16,7,0.06940963193061853
16,8,0.10880044303118545
16,9,0.02417738681770321
16,10,0.05238557008314596
16,11,0.08444704823607696
16,12,0.08557190967556971
16,13,0.07856942039035295
16,14,0.08426772473881318
16,15,0.03908954938454037
16,16,0.042597327507381835
16,17,0.05364666204567964
16,18,0.05067545202556228
16,19,0.05967672681950992
16,20,0.012744241104345182
16,21,0.0908236096251407
16,22,0.04226374670593794
16,23,0.058593908633021885
16,24,0.023890614557123085
16,25,0.09003806542911
16,26,0.07492528280329322
16,27,0.06765777080353164
16,28,2.4829558760525498e-5
16,29,0.04473599608921824
16,30,0.011307769082305595
16,31,0.014026366940922927
16,32,0.04836854889805244
16,33,0.07323709709417454
16,34,0.13590357950306925
16,35,0.01867337367296126
16,36,0.1494473944649564
16,37,0.04254309244752676
16,38,0.019827593176652548
16,39,0.10802093108867998
16,40,0.0978370425422457
16,41,0.2524767197588055
16,42,0.023458804819953903
16,43,0.04805724034982909
16,44,0.07143704210172885
16,45,0.0418076832951425
16,46,0.05195488890097135
16,47,-0.00850862325711833
16,48,0.06583774653063891
16,49,0.05327764593817326
16,50,0.024092457326321492
17,1,0.05223675492860888
17,2,0.04663377921605848
17,3,0.03719670801370339
17,4,0.06971208411069534
17,5,0.07210749249980587
17,6,0.016276447543402427
17,7,0.026869830086090316
17,8,0.07890236982123387
17,9,0.09392536451618849
17,10,0.09089238862582298
17,11,0.11441783523601394
17,12,0.07531547753746813
17,13,0.04350289260597559
17,14,0.03524672089650415
17,15,0.1373964912666647
17,16,0.06229690845546769
17,17,0.04759090501255481
17,18,0.09086503849240021
17,19,0.032880474345514187
17,20,0.02719991610505975
17,21,0.07690641015906045
17,22,0.10485235719236669
17,23,0.03976960057692217
17,24,0.05115474429566913
17,25,0.01786012774708721
17,26,0.16655805692782952
17,27,0.015096029918879749
17,28,0.015564885719656365
17,29,0.04396164727188596
17,30,0.054019698783549314
17,31,0.10536351357785172
17,32,0.04548719440002764
17,33,0.017087478123843057
17,34,-0.009030533256862015
17,35,0.12363866165643045
17,36,0.05243547502353115
17,37,0.05200790968854918
17,38,0.023588874325429096
17,39,-0.006649197149044705
17,40,0.07121244799927076
17,41,0.09205604894263546
17,42,0.0329077838768917
17,43,0.027494878493997323
17,44,0.0904648919643381
17,45,0.13823955212144556
17,46,0.05111554855160714
17,47,0.09069195425654866
17,48,0.07715343549925395
17,49,0.022308768368636406
17,50,0.053405572394173345
18,1,0.03765205868224516
18,2,0.05753877900965138
18,3,0.11157406134878406
18,4,0.07858306500883966
18,5,0.0959265905699937
18,6,0.05413520040070374
18,7,0.1102267552301216
18,8,0.13696318931002432
18,9,0.09057012095534551
18,10,0.09975890489231326
18,11,0.1662311650746381
18,12,0.08662945632561629
18,13,0.0289379648075587
18,14,0.033056202311006776
18,15,0.03581205252264511
18,16,0.054493204429327105
18,17,0.0726969406425461
18,18,0.05518583883665816
18,19,0.05730962560231307
18,20,0.04275752698070241
18,21,0.03536460155947471
18,22,0.039126660388227
18,23,0.04922816669291028
18,24,0.10237945080537869
18,25,0.01759158846063604
18,26,0.031242282965960176
18,27,0.06038406358897969
18,28,0.04070831578015563
18,29,0.07155621756130322
18,30,0.10654976676876723
18,31,0.08250267754406161
18,32,0.09703387440917205
18,33,0.05158879863475091
18,34,0.04086516320263042
18,35,0.0580370325129508
18,36,0.03709535019960032
18,37,0.03255924112963351
18,38,0.11130586011384447
18,39,0.005045867697920722
18,40,0.05447902606696857
18,41,0.12241051354315924
18,42,0.056871992019122866
18,43,0.05810927756547014
18,44,0.023362170323145123
18,45,0.08228802453211893
18,46,0.04206831202187605
18,47,0.046813527359672785
18,48,0.09355456713047473
18,49,0.05370820680386666
18,50,0.03410632875061997
19,1,0.027702119101511397
19,2,0.13843942496253697
19,3,0.0112449937531697
19,4,0.138199645398188
19,5,0.08965150203929156
19,6,0.045479389433755034
19,7,0.1178310967611713
19,8,0.10629824048982531
19,9,0.08611901225818822
19,10,0.03378787983946267
19,11,0.035720713016179066
19,12,0.06281910316280277
19,13,0.040239945594728724
19,14,0.08915711133137036
19,15,0.025415376250784466
19,16,0.0301405386246163
19,17,0.06385296096673472
19,18,0.03563658311572068
19,19,0.1437989851948963
19,20,0.05007533640918374
19,21,0.09769288519991172
19,22,0.06885763322046927
19,23,0.03696836673578078
19,24,0.0980428765883376
19,25,0.07963315294455785
19,26,0.07764119489772599
19,27,0.023700486343240287
19,28,0.034062274533270716
19,29,0.03348673884359949
19,30,0.07639945823925039
19,31,0.09084749103973361
19,32,-0.002173924486041429
19,33,0.04075891089591241
19,34,0.08080725342486623
19,35,0.04096906295409793
19,36,0.07178970533154025
19,37,0.06789509331586506
19,38,0.07096659311803108
19,39,0.039839625825280424
19,40,0.10735600677228237
19,41,0.13873885544725803
19,42,0.05690612917319788
19,43,0.1109871093850773
19,44,0.03894215694638831
19,45,0.09363285036598132
19,46,0.0552954871503143
19,47,0.08234361820715924
19,48,0.002064152372215156
19,49,0.046046633901695166
19,50,0.09375366910256079
20,1,0.013950142360346576
20,2,0.14763942953169984
20,3,0.07234860603489472
20,4,0.06471300041871644
20,5,0.042090335450846526
20,6,-0.006546146503239846
20,7,0.04717706031673066
20,8,0.0043201335807566575
20,9,0.13279110618321352
20,10,0.039733635988780165
20,11,0.07835800163402969
20,12,0.08853389828346946
20,13,0.01731047382902461
20,14,0.03933037011917031
20,15,0.023341380664835737
20,16,0.11967422314163384
20,17,0.09473278169570397
20,18,0.04312578792920194
20,19,0.044269803026585564
20,20,0.031212785928967708
20,21,0.05096478084175623
20,22,0.08510548355575653
20,23,0.03570175975176217
20,24,0.061053452553261
20,25,0.09443337392926289
20,26,0.0565629321620012
20,27,0.05942446984893672
20,28,0.0746196846671691
20,29,0.0784890599744733
20,30,0.04271450695163973
20,31,0.05924659713418321
20,32,0.03048522609622049
20,33,0.036640893765315735
20,34,0.09735517742431328
20,35,0.03854974460185422
20,36,0.09013906832690642
20,37,0.01611135376424129
20,38,0.021844089976966595
20,39,0.009000798524336644
20,40,0.05252055001606177
20,41,0.11553719102232363
20,42,0.06169514071295711
20,43,0.10595036385033858
20,44,0.03609262051488509
20,45,0.02718531541294583
20,46,0.01864988472393558
20,47,0.04610927320750068
20,48,0.02365732106405383
20,49,0.06882928609401077
20,50,0.023110697360636173
21,1,0.07210514624094946
21,2,0.03298884667744294
21,3,0.08554948501367181
21,4,0.04519137210658198
21,5,0.08404502978186495
21,6,0.05027315099125471
21,7,0.01430318861405181
21,8,0.06299925472968378
21,9,0.09485711943665973
21,10,0.0013970649157112223
21,11,0.1265439271718933
21,12,0.04296019118994378
21,13,0.0792337028446773
21,14,0.06616274192088749
21,15,0.013420142846312046
21,16,0.09945694951717546
21,17,0.08668173673699886
21,18,0.06912672694553938
21,19,0.026877769939880003
21,20,0.03471862544248095
21,21,0.1124758251315859
21,22,0.062454796365658816
21,23,0.08713306557222059
21,24,0.06991574999290427
21,25,0.014081217807665605
21,26,0.03519021752368985
21,27,0.014456199622015688
21,28,-0.005218729613158584
21,29,0.08818784097843078
21,30,0.08402754930470725
21,31,0.03548038764266883
21,32,0.022530318875915764
21,33,0.03150522161754052
21,34,0.039572210485576506
21,35,0.10643422899589301
21,36,0.03132341282487884
21,37,0.05562282222640837
21,38,0.0834879994281159
21,39,0.10858626990755299
21,40,0.022489995081210846
21,41,0.04121329498199042
21,42,0.04634790183012934
21,43,0.08831661805714534
21,44,0.0044235517751875465
21,45,0.07830720739737525
21,46,0.07773349658711555
21,47,0.12560611239580438
21,48,0.08961698572185117
21,49,0.09769365939552059
21,50,0.056598789491408355
22,1,0.046728930418268366
22,2,0.08281236278361358
22,3,0.13625314399225433
22,4,0.06756872101664128
22,5,0.03426442124624109
22,6,0.0258494706697146
22,7,0.0023978227362053003
22,8,0.0681381606544238
22,9,0.08219617644231886
22,10,0.0815133443608242
22,11,0.050564401993437896
22,12,0.042071450804659516
