treatment,replicate,summary_stat
12,26,0.6345743795658052
12,27,0.6897978896868054
12,28,0.7437069677479939
12,29,0.7446681579042805
12,30,0.7518309029235203
12,31,0.6752638315641447
12,32,0.8241327266597098
12,33,0.7275450893542749
12,34,0.7586849154486087
12,35,0.8126486653891858
12,36,0.7929372359002089
12,37,0.5630764027381824
12,38,0.8627349493663962
12,39,0.710854015489048
12,40,0.8156306890624184
12,41,0.7855204686900836
12,42,0.7321020726775352
12,43,0.7408371105017365
12,44,0.39257435352594383
12,45,0.47221123090504036
12,46,0.6154993927134966
12,47,0.7618257444103085
12,48,0.25430645890565146
12,49,0.7082821176542141
12,50,0.5329180384116874
13,1,0.6639559730328417
13,2,0.7972526398918206
13,3,0.8342680651957279
13,4,0.9200000003238908
13,5,0.7010961670471334
13,6,0.6613531876235019
13,7,0.5890639026704463
13,8,0.709924516087662
13,9,0.7013722438146254
13,10,0.8751678460457883
13,11,0.8097558179920986
13,12,0.8596101548849149
13,13,0.7305078056480692
13,14,0.7470339700123036
13,15,0.7700763220441432
13,16,0.6934757238238611
13,17,0.48526769710842815
13,18,0.8788973960239507
13,19,0.7692532299342154
13,20,0.635025713077992
13,21,0.9427993785591976
13,22,0.711291235212001
13,23,0.47990259583090916
13,24,0.7965370237455084
13,25,0.5973126024650647
13,26,0.6240746434311352
13,27,0.6336342058071506
13,28,0.7824169782757301
13,29,0.6939380157105485
13,30,0.9349857710386864
13,31,0.6529384950890746
13,32,0.5575014530948716
13,33,0.7672422946874681
13,34,0.6001883118747667
13,35,0.7868676409250842
13,36,0.7679423912454185
13,37,0.8381019359584486
13,38,0.7092033636756405
13,39,0.9331509239490685
13,40,0.5044234872589007
13,41,0.7698408532598018
13,42,0.6697454275398846
13,43,0.743648257390631
13,44,0.8529576443987956
13,45,0.6234436290582165
13,46,0.6405005150016742
13,47,0.8773856703533259
13,48,0.7183930401813357
13,49,0.6643635869380576
13,50,0.7481323218349312
14,1,0.9674675587151742
14,2,0.8331901186519075
14,3,0.7927807350636982
14,4,0.8334904991943712
14,5,0.7900517213511863
14,6,0.8623440719653649
14,7,0.8715128932461419
14,8,0.5249894198149914
14,9,0.9149017573029432
14,10,0.661237056113301
14,11,0.816486589762578
14,12,0.586693957595284
14,13,0.6840321778315384
14,14,0.7448689611343648
14,15,0.5788292382842063
14,16,0.6904518191704906
14,17,0.8428819003922383
14,18,0.7819977017279816
14,19,0.8529305618241345
14,20,0.9660598150305264
14,21,0.9229900930766511
14,22,0.5404008323185254
14,23,0.9272100859409763
14,24,0.6399644725041128
14,25,0.7841021653722225
14,26,0.6918496427258904
14,27,0.8362445432456177
14,28,0.6850977544141782
14,29,0.8322292813755197
14,30,0.6858198883118327
14,31,0.8756451814391586
14,32,0.8320483865450704
14,33,0.6508969619772391
14,34,0.9077751831833214
14,35,0.7461516620732688
14,36,0.9013921218764896
14,37,0.6375184994902405
14,38,0.7048472257589118
14,39,0.6518860334204928
14,40,0.6829573965074678
14,41,0.8861717663303164
14,42,0.870680624712346
14,43,0.8523932390776132
14,44,0.5557915110021137
14,45,0.8491243905351287
14,46,0.8010911044992973
14,47,0.832405527908635
14,48,0.7112847266950759
14,49,0.8502059670646674
14,50,0.8308845262599942
15,1,0.7905113135274583
15,2,0.7230809152217705
15,3,0.8539597073016351
15,4,0.6483734979483622
15,5,0.6274830333608589
15,6,0.8408110751192224
15,7,0.9259796943645987
15,8,0.9493858894912959
15,9,0.6775673675013013
15,10,0.7741281434702733
15,11,0.6756955203730216
15,12,0.8037574622403034
15,13,0.7032653088541726
15,14,0.6947625158022533
15,15,0.8386759517930277
15,16,0.8647481262340575
15,17,0.6463428606853905
15,18,0.8218186966642191
15,19,0.7630471953159195
15,20,0.9306646795854429
15,21,0.8530782096272372
15,22,0.8093230830605987
15,23,0.9078564098069302
15,24,0.7656178176897547
15,25,0.7718763572371596
15,26,0.9063851455564649
15,27,0.8043723587345344
15,28,0.5233098734323747
15,29,0.7247002360310663
15,30,0.8819308064145042
15,31,0.942085017461308
15,32,0.7531425019107754
15,33,0.8175274949473363
15,34,0.7542727686994506
15,35,0.6399463337816744
15,36,0.9303259115664887
15,37,0.9387656401872386
15,38,0.9335022305897269
15,39,0.8167734361525705
15,40,0.7160555807968806
15,41,0.8605957264406388
15,42,0.8603997523703177
15,43,0.7811751194271016
15,44,0.9387477094293463
