treatment,replicate,mean_cc
80,8,0.9679962155585374
80,9,0.9748293401291058
80,10,0.9763597249527626
80,11,0.9862531241511183
80,12,0.976505411428242
80,13,0.9801208758501978
80,14,0.9615376671420325
80,15,0.9712403968073734
80,16,0.9807179008261911
80,17,0.9643639551442935
80,18,0.9847741923191609
80,19,0.9755433727964103
80,20,0.9876537701078432
80,21,0.9702554832020184
80,22,0.9847077523218745
80,23,0.9868378687902015
80,24,0.9823078865617781
80,25,0.9765336924143352
80,26,0.9761338282783419
80,27,0.9636674906707451
80,28,0.9819209356276171
80,29,0.9866058713089353
80,30,0.9797391456729847
80,31,0.9729574028392374
80,32,0.9891294442244744
80,33,0.9679995921103156
80,34,0.9784839939490931
80,35,0.979772180442797
80,36,0.9881562979481778
80,37,0.9843402113529354
80,38,0.9776904250125477
80,39,0.9835207030168875
80,40,0.9797958520382218
80,41,0.9752951022456825
80,42,0.9817008626207347
80,43,0.9767299848115031
80,44,0.9457776478023883
80,45,0.9762295283393851
80,46,0.9835283673853497
80,47,0.9783127198735225
80,48,0.9844773528802843
80,49,0.960273182204288
80,50,0.9730408219708659
81,1,0.9894594663522925
81,2,0.9776758496603074
81,3,0.9752186555151653
81,4,0.9834554771849509
81,5,0.986255219201576
81,6,0.982666844181381
81,7,0.9864984553069717
81,8,0.9826157191148166
81,9,0.9869466764841966
81,10,0.9837940441723686
81,11,0.9844787127286305
81,12,0.9747094840036897
81,13,0.9884423142748987
81,14,0.9812903282905853
81,15,0.9820252472467432
81,16,0.9863367021583119
81,17,0.9907185563296049
81,18,0.9799919510837365
81,19,0.9876600915338758
81,20,0.9847865898513287
81,21,0.9624440584950383
81,22,0.9885380050526085
81,23,0.9789392931409666
81,24,0.9833590493903184
81,25,0.9709719611631469
81,26,0.9888871415487992
81,27,0.9801936535670757
81,28,0.9766214738610844
81,29,0.9849625697382487
81,30,0.9805253563148746
81,31,0.9835460402201895
81,32,0.9809249937723483
81,33,0.9886346728126081
81,34,0.9793960679083631
81,35,0.9729544859712785
81,36,0.9813693716405538
81,37,0.9861517781460702
81,38,0.9799435739099082
81,39,0.9804254654043862
81,40,0.9882675497385773
81,41,0.9860366449753601
81,42,0.9763502372278455
81,43,0.9784077252268666
81,44,0.9797045412219674
81,45,0.9867755343942375
81,46,0.9885471542256183
81,47,0.9673058345847715
81,48,0.9765877489961297
81,49,0.9893400000701131
81,50,0.9790470876780633
82,1,0.9910568556836536
82,2,0.9933430265716773
82,3,0.9851650271947201
82,4,0.9712068456077982
82,5,0.9911281984688859
82,6,0.9826385052454266
82,7,0.9866277493340442
82,8,0.9832842026773895
82,9,0.9825746107441936
82,10,0.9828212544617232
82,11,0.9835540074773799
82,12,0.9904248650239521
82,13,0.9814991747666612
82,14,0.9885925834582163
82,15,0.9776214716708054
82,16,0.9846023570748507
82,17,0.9935437375449017
82,18,0.9832248642675225
82,19,0.9740765884023405
82,20,0.9782514222955695
82,21,0.9812653043440355
82,22,0.9895420819730757
82,23,0.9895679623317676
82,24,0.9848721029576337
82,25,0.9875536232906752
82,26,0.9910300064238271
82,27,0.9779583618291612
82,28,0.9906097590355397
82,29,0.9789663589118186
82,30,0.9645720364623639
82,31,0.9719215269223536
82,32,0.9849497259429602
82,33,0.9911663507108169
82,34,0.969511505914108
82,35,0.9826198085375124
82,36,0.9657548606146108
82,37,0.9895589784916784
82,38,0.9885374399681542
82,39,0.9874694135947342
82,40,0.9871289582114359
82,41,0.9864240191763528
82,42,0.9761305479678652
82,43,0.9674249093119762
82,44,0.9891384258268084
82,45,0.9810938180128659
82,46,0.9767442383533027
82,47,0.9862051481588651
82,48,0.9879207129753153
82,49,0.988808366539021
82,50,0.9883432597326863
83,1,0.985355385390909
83,2,0.9918029691179271
83,3,0.9850428157348133
83,4,0.9509803337652739
83,5,0.9921057713755247
83,6,0.9810293290137901
83,7,0.9719817012384758
83,8,0.9883559870697608
83,9,0.9876610929483465
83,10,0.9822773974978931
83,11,0.9750139383252521
83,12,0.9790287766388072
83,13,0.9937661035950149
83,14,0.9895146951812823
83,15,0.9936581484735841
83,16,0.987254794149018
83,17,0.9810415459403624
83,18,0.9862549587197204
83,19,0.9882619430375431
83,20,0.987769270588459
83,21,0.9836342895023384
83,22,0.9880986179799407
83,23,0.9873608294737735
83,24,0.9835566944660538
83,25,0.9888910061799819
83,26,0.990029917307555
83,27,0.9820318124309868
83,28,0.9905252564279758
83,29,0.990088013394899
83,30,0.9901501543107771
83,31,0.9913066771513442
83,32,0.9881412141304857
83,33,0.9880888297036594
83,34,0.9906073354038453
83,35,0.9890121927560667
83,36,0.9904924194386825
83,37,0.9871308234751196
83,38,0.9874970158998418
83,39,0.9850502920554984
83,40,0.9900981432569489
83,41,0.9837707514885464
83,42,0.9874937518218343
83,43,0.9844254701962364
83,44,0.9842475690776402
83,45,0.9873480384408966
83,46,0.9912441321639004
83,47,0.9762989280888302
83,48,0.9862743997688675
83,49,0.981171606119059
83,50,0.9832197913927498
84,1,0.9869648373508657
84,2,0.9876292804407346
84,3,0.9881441743882509
84,4,0.989829790676769
84,5,0.9851913896370085
84,6,0.993109995497348
84,7,0.9923613957179416
84,8,0.9915035626532974
84,9,0.9932805179326142
84,10,0.9859573891170142
84,11,0.9860509320339714
84,12,0.9889310048199746
84,13,0.9912745104775657
84,14,0.9902880589799261
84,15,0.9915256181149646
84,16,0.9910947975856547
84,17,0.9941117182612667
84,18,0.9882612764399377
84,19,0.9885865136162443
84,20,0.9859853415905193
84,21,0.9908034260640619
84,22,0.9901332473455811
84,23,0.9885336546900098
84,24,0.9922682669598887
84,25,0.9939543134489678
84,26,0.9873934986194086
84,27,0.986119994526716
84,28,0.9933758877968061
84,29,0.9913592902461861
84,30,0.9908923097314104
84,31,0.9864615241988706
84,32,0.9788174782446959
84,33,0.9839144779866432
84,34,0.987820107170796
84,35,0.9868255107903038
84,36,0.9909587370448375
84,37,0.9926141289543609
84,38,0.9955548376133282
84,39,0.982367259882715
84,40,0.9908994637271346
84,41,0.9878962687334997
84,42,0.9913872092751451
84,43,0.9917798440834531
84,44,0.9908420554782944
84,45,0.9891811805016273
84,46,0.9909345533754417
84,47,0.9896317931819179
84,48,0.9881155747363132
84,49,0.9867895363188058
84,50,0.9858562462323858
85,1,0.9743135327336483
85,2,0.9862185454350888
85,3,0.9935843512757075
85,4,0.995228573142697
85,5,0.9924531496442006
85,6,0.985690283815121
85,7,0.991730645203826
85,8,0.9912593772782199
85,9,0.9924106584550162
85,10,0.993208874636021
85,11,0.9938711836321233
85,12,0.9876924737668413
85,13,0.9892898314554208
85,14,0.9669883011811035
85,15,0.9935950028310564
85,16,0.9825287354822083
85,17,0.9824670609069234
85,18,0.9919643002001927
85,19,0.9840354489586494
85,20,0.9922709662817777
85,21,0.9875364820855701
85,22,0.991021651597544
85,23,0.9865266046924854
85,24,0.9923603683945761
85,25,0.9869013563241408
85,26,0.9918352853539036
85,27,0.9897651902541206
85,28,0.9871637802187162
85,29,0.9905127448446379
85,30,0.995179538915543
85,31,0.9918248641928977
85,32,0.9897966837900035
85,33,0.9868539944149403
85,34,0.9866803134663675
85,35,0.9905286123943154
85,36,0.9910786448114925
85,37,0.9908163834553968
85,38,0.9835010899179987
85,39,0.9901256046546811
85,40,0.9906698604068567
85,41,0.9907929280240426
85,42,0.9895856740308631
85,43,0.987506332710231
85,44,0.9893497613821624
85,45,0.9905267726514069
85,46,0.9953963681048806
85,47,0.9934948446037882
85,48,0.9855253015752377
85,49,0.995250647752652
85,50,0.9923286491788308
86,1,0.9948154723640821
86,2,0.9878154568241909
86,3,0.9914634113383437
86,4,0.9938197141194614
86,5,0.9917683103564825
86,6,0.988362374726097
86,7,0.9897213246632333
86,8,0.9944214739130566
86,9,0.9950795515318314
86,10,0.9945654187904581
86,11,0.9927948039087601
86,12,0.9939817818455271
86,13,0.9941328375736517
86,14,0.9840112132733697
86,15,0.9917055558050571
86,16,0.9934131576765627
86,17,0.995472399435874
86,18,0.995527697927889
86,19,0.9956358397535262
86,20,0.9925780297464724
86,21,0.9975917596423117
86,22,0.9868906100684418
86,23,0.994409407456142
86,24,0.9877462365930791
86,25,0.9938924183578105
86,26,0.9961607141114567
86,27,0.9933660374887489
86,28,0.9911625774564194
86,29,0.9870954075377081
86,30,0.9951722946507189
86,31,0.9857303847158261
86,32,0.9897914970656874
86,33,0.9926065713505805
86,34,0.9934916704651152
86,35,0.9935084751331975
86,36,0.9958463172271974
86,37,0.9926073978366584
86,38,0.9891127175996091
86,39,0.9964029630071889
86,40,0.9915192466490258
86,41,0.9944621192105044
86,42,0.9916303866651137
86,43,0.995175249837403
86,44,0.9940692783718686
86,45,0.9892402446115305
86,46,0.9854302679004092
86,47,0.9930180079636082
86,48,0.9956561362031878
86,49,0.9879414394914197
86,50,0.9948139890790403
87,1,0.9956588246690803
87,2,0.9955415277540347
87,3,0.9934317430488737
87,4,0.991365334459966
87,5,0.9956731581682823
87,6,0.9887889532957663
87,7,0.9926053773838733
87,8,0.9903015013881465
87,9,0.9882847664246187
87,10,0.9899790142599472
87,11,0.9955461139404211
87,12,0.9938668724811157
87,13,0.9949339944134872
87,14,0.9939914393854756
87,15,0.987442622467088
87,16,0.9925874233884407
87,17,0.995001804727296
87,18,0.9936824061148919
87,19,0.9932208915876907
87,20,0.9922072811389545
87,21,0.9953899856819773
87,22,0.996256407798661
87,23,0.9919551914384935
87,24,0.9967939972500319
87,25,0.9957987289387519
87,26,0.9944847004860398
87,27,0.9957420316946747
87,28,0.9914132226214412
87,29,0.9947110240471535
87,30,0.994013920134712
87,31,0.9943059484506014
87,32,0.9954703907356663
87,33,0.9915593281061867
87,34,0.9949183954750896
87,35,0.9913907779229293
87,36,0.994506937057997
87,37,0.9873079859228564
87,38,0.995373700921179
87,39,0.9934382712365892
87,40,0.9937369651864464
87,41,0.9913860006926475
87,42,0.9942007087958594
87,43,0.9932494385214856
87,44,0.9917315423410658
87,45,0.9952840493250429
87,46,0.9971555873105301
87,47,0.9930935772005411
87,48,0.9963634443958003
87,49,0.9946511735716154
87,50,0.9923930686468432
88,1,0.9887583846044452
88,2,0.9954752034119034
88,3,0.993201240262161
88,4,0.9923018235503581
88,5,0.9959144082653911
88,6,0.9934913042161562
88,7,0.9947047493329852
88,8,0.9950468260001649
88,9,0.9970620950201635
88,10,0.9976323383501481
88,11,0.9960231194804452
88,12,0.9962418664840659
88,13,0.9944646456464272
88,14,0.9955396210520535
88,15,0.9963331316238278
88,16,0.9935819779047302
88,17,0.9937920142899226
88,18,0.9947226558766208
88,19,0.9956988961656746
88,20,0.9968584301947458
88,21,0.9933203062218982
88,22,0.9959358447724959
88,23,0.9958831010515812
88,24,0.9973281239735584
88,25,0.9949251401938431
88,26,0.9950124490307901
88,27,0.9955473756396448
88,28,0.9956841890495735
88,29,0.9958627447291962
88,30,0.9970693320098047
88,31,0.9961300239801892
88,32,0.9934504645052925
88,33,0.9954078673070043
88,34,0.9967549412610527
88,35,0.9969920935703875
88,36,0.997032459466222
88,37,0.996299467772119
88,38,0.9958751370200141
88,39,0.9946089110031464
88,40,0.99485162181498
88,41,0.9975141282495502
88,42,0.9953387576127831
88,43,0.9934272324447053
88,44,0.9961317700283506
88,45,0.9960159906473129
88,46,0.994648429420805
88,47,0.9959350843207212
88,48,0.9958847537500196
88,49,0.9962224397280264
88,50,0.997494584688211
89,1,0.997597996264395
89,2,0.994999970401391
89,3,0.9970117149992475
89,4,0.9977625684620546
89,5,0.9976370165053411
89,6,0.9977660473629438
89,7,0.9956032924381419
89,8,0.9966238844239932
89,9,0.9955935837934118
89,10,0.99394157888534
89,11,0.995897706229518
89,12,0.9966280139605282
89,13,0.9960294062391759
89,14,0.9986300924263517
89,15,0.9967037977833914
89,16,0.997119727171206
89,17,0.995481752781826
89,18,0.9975174651910788
89,19,0.9937233207085192
89,20,0.9968902488571046
89,21,0.9946140887163325
89,22,0.9954342780386489
89,23,0.9966109102723083
89,24,0.9963065529567207
89,25,0.996168827258496
89,26,0.9983532357557431
89,27,0.9960039421799104
89,28,0.9974541403981106
89,29,0.9985522864004257
89,30,0.9965611723823605
89,31,0.9972272118549604
89,32,0.9974574328292306
89,33,0.9956185257604533
89,34,0.9977165798268866
89,35,0.9974499160525453
89,36,0.9940588846150153
89,37,0.9968416119619058
89,38,0.9967796588446056
89,39,0.9977210536305111
89,40,0.9881809492040098
89,41,0.9942239792715536
89,42,0.9976037309524752
89,43,0.9956324943081368
89,44,0.9978637109620886
89,45,0.9966753263024046
89,46,0.996707594121548
89,47,0.9965950065404942
89,48,0.9972965408382916
89,49,0.996678147884619
89,50,0.9961663822520743
90,1,0.9989469853290843
90,2,0.9970860117023113
90,3,0.9979726948276053
90,4,0.9974775034552299
90,5,0.9969224761349899
90,6,0.9959776026311618
90,7,0.9982925299984785
90,8,0.9980740764723849
90,9,0.9973027338799556
90,10,0.9979513890043042
90,11,0.9985620725235229
90,12,0.9976121485464379
90,13,0.9985042479421421
90,14,0.9963164536592458
90,15,0.998329498596161
90,16,0.9949719255905953
90,17,0.9956743180196281
90,18,0.9971998115915132
90,19,0.9940019649147319
90,20,0.997244154821821
90,21,0.9960733443930945
90,22,0.9955558684672564
90,23,0.9957501573371424
90,24,0.9972552806239738
90,25,0.9981227304349137
90,26,0.9972329513179531
90,27,0.9982149020191047
90,28,0.9956879918268847
90,29,0.9965131776469294
90,30,0.9957987301162305
90,31,0.9978809126417336
90,32,0.9963368450970156
90,33,0.9973006791790845
90,34,0.9965072759787668
90,35,0.9954946194580878
90,36,0.9965697061929991
90,37,0.9951344342454084
90,38,0.9963768335805963
90,39,0.9967651077419677
90,40,0.9973661327387676
90,41,0.9974603791889852
90,42,0.9943424917826459
90,43,0.9976801244966014
90,44,0.9949168117393794
90,45,0.9963447939619204
90,46,0.9969042959045865
90,47,0.9980467702000634
90,48,0.9970651601189119
90,49,0.994999434050685
90,50,0.995919941070179
91,1,0.9976955203064536
91,2,0.9978765603423643
91,3,0.9992171018328595
91,4,0.9983432808721242
91,5,0.9987467033946483
91,6,0.9978762039558087
91,7,0.9981641819416864
91,8,0.9977213132077631
91,9,0.9989346835027871
91,10,0.9974935644679543
91,11,0.9973228644463139
91,12,0.9977904876714996
91,13,0.9981729264649257
91,14,0.9984878635694278
91,15,0.9976366784942895
91,16,0.9977657116056828
91,17,0.997441257375189
91,18,0.9989958390346694
91,19,0.9979229477185011
91,20,0.9960414614453463
91,21,0.9978383972047314
91,22,0.998612490933513
91,23,0.9962983320098681
91,24,0.9981224744892687
91,25,0.9970201404706814
91,26,0.9985568168676076
91,27,0.9978548380883219
91,28,0.9976153711625818
91,29,0.997512347663989
91,30,0.9984934838782725
91,31,0.997900387129901
91,32,0.9990802953070522
91,33,0.9987621517341639
91,34,0.9990745043735317
91,35,0.9988117708612242
91,36,0.99815498245931
91,37,0.9982896822149216
91,38,0.9980829418218995
91,39,0.9979421783284468
91,40,0.998437569060409
91,41,0.9975673786033868
91,42,0.997780479021095
91,43,0.9984473119112949
91,44,0.9987218801710395
91,45,0.998121207750945
91,46,0.9977044508615772
91,47,0.9991672707230014
91,48,0.9976576915797944
91,49,0.9959579350476883
91,50,0.9984836910475684
92,1,0.998896162074507
92,2,0.9988324899812752
92,3,0.9989425096131335
92,4,0.998793406734473
92,5,0.99897918662472
92,6,0.9984447006373005
92,7,0.9985766857612556
92,8,0.9991404443329279
92,9,0.9991846171494911
92,10,0.9989049181956966
92,11,0.9990281979465682
92,12,0.9986502479197288
92,13,0.999035310675845
92,14,0.9984264094875762
92,15,0.9989018876577024
92,16,0.9992687071675541
92,17,0.9989494727585071
92,18,0.9987637378746966
92,19,0.9986262564914615
92,20,0.9992684477188507
92,21,0.9995427287204304
92,22,0.9990026647935952
92,23,0.9984979067255708
92,24,0.9992095041530755
92,25,0.9989813490799384
92,26,0.9982818311624041
92,27,0.9984973374017946
92,28,0.9986214773909065
92,29,0.9977300348516516
92,30,0.9986551906003249
92,31,0.9987996853604753
92,32,0.9993155188322752
92,33,0.9984745070906073
92,34,0.9986378374840541
92,35,0.9984869559464754
92,36,0.9992201317942092
92,37,0.9990113730359251
92,38,0.9987961353810964
92,39,0.998312668716303
92,40,0.9990756976205962
92,41,0.9990820993893689
92,42,0.9985723314257836
92,43,0.9984400748119052
92,44,0.9979146723282087
92,45,0.9988248571202534
92,46,0.9987680836217204
92,47,0.9990630980636573
92,48,0.9995056473197026
92,49,0.9981095429625303
92,50,0.9975863099045079
93,1,0.9990789025634502
93,2,0.9995527981937958
93,3,0.9996020556300829
93,4,0.999089648172757
93,5,0.9989385752181952
93,6,0.9996547583679392
93,7,0.9994744313648466
93,8,0.9995593800847713
93,9,0.999428035770717
93,10,0.9992371873452677
93,11,0.999198829519744
93,12,0.9992721627238267
93,13,0.9992355831146562
93,14,0.9993941202993375
93,15,0.9996435403370867
93,16,0.9997556365191106
93,17,0.9995068377930683
93,18,0.9993111702555985
93,19,0.9992331250609199
93,20,0.9994951164131803
93,21,0.9992224066903823
93,22,0.9991992974222395
93,23,0.9989646779247809
93,24,0.9992077751525282
93,25,0.9991350185630041
93,26,0.9992886529289872
93,27,0.9991520454077923
93,28,0.9993467775155497
93,29,0.9996547642928679
93,30,0.9990469021759485
93,31,0.9994104288748134
93,32,0.9991877591235212
93,33,0.9994583527227596
93,34,0.9990435945548906
93,35,0.9993742773072102
93,36,0.9989243668879579
93,37,0.9991868194097996
93,38,0.9995412080774028
93,39,0.9991168085627519
93,40,0.9995574317948883
93,41,0.998930689650575
93,42,0.9996225595514505
93,43,0.9994008994374594
93,44,0.9994636119093622
93,45,0.9995378040452181
93,46,0.9993018473433678
93,47,0.9995418732752405
93,48,0.9994378735799456
93,49,0.9993402606989177
93,50,0.9989154783824424
94,1,0.9998948863837613
94,2,0.9998189637627499
94,3,0.9992880309525514
94,4,0.999825720194734
94,5,0.9996787633721235
94,6,0.9997762137852101
94,7,0.999797291112299
94,8,0.9995143499023497
94,9,0.9997574130363877
94,10,0.9997659889157648
94,11,0.9994496976570865
94,12,0.9996357917583134
94,13,0.9997076354647746
94,14,0.9989819040263421
94,15,0.9998489661603304
94,16,0.999779070542582
94,17,0.9996996073515569
94,18,0.9997029985805808
94,19,0.9992851015367081
94,20,0.999778237141136
94,21,0.999788416432904
94,22,0.9997623030166705
94,23,0.9996359126361674
94,24,0.999756004172994
94,25,0.9997814292826976
94,26,0.9996507600892769
94,27,0.9997429022064025
94,28,0.9995384897666334
94,29,0.9996570725087185
94,30,0.999662419970229
94,31,0.9997184521778915
94,32,0.9996578970378205
94,33,0.9997969891333708
94,34,0.9994789704037988
94,35,0.9996901468733711
94,36,0.9996670991571844
94,37,0.9998643381221302
94,38,0.9998025648811703
94,39,0.9995510836792957
94,40,0.9997322752832706
94,41,0.9995754231504971
94,42,0.9997509614758219
94,43,0.9997256141592488
94,44,0.999570235842184
94,45,0.9996089971757426
94,46,0.9997613730287335
94,47,0.9996235844768608
94,48,0.9997052709895934
94,49,0.9995991378213377
94,50,0.9996400151843697
95,1,0.9999003086122724
95,2,0.9999260998619294
95,3,0.9998940793028985
95,4,0.9999373836424351
95,5,0.9999008808384523
95,6,0.9999015570951579
95,7,0.9999081079906618
95,8,0.9998721522933322
95,9,0.999954345090938
95,10,0.9998566452402154
95,11,0.9998871419261235
95,12,0.9999370801468968
95,13,0.999884954837345
95,14,0.9999340526994566
95,15,0.9999460626904387
95,16,0.9999605996458724
95,17,0.9999343669195981
95,18,0.999918044359251
95,19,0.9999428555309836
95,20,0.9999105178147303
95,21,0.9999595252536688
95,22,0.99992660497454
95,23,0.9999165814010056
95,24,0.9999051538895699
95,25,0.9999445456499026
95,26,0.9998818754964436
95,27,0.9998918661862798
95,28,0.9999185363705674
95,29,0.9999725939532105
95,30,0.9999283582623248
95,31,0.9998778438289286
95,32,0.9998583969382474
95,33,0.9999060728393814
95,34,0.9999417772031319
95,35,0.9998249820230088
95,36,0.9999507217443468
95,37,0.9999486929419268
95,38,0.9999431943370962
95,39,0.9999345515699833
95,40,0.9999276580111888
95,41,0.9999017197453671
95,42,0.9999588997690465
95,43,0.999782744564159
95,44,0.9998938203161429
95,45,0.9999350581863373
95,46,0.9999268873305333
95,47,0.9998796113198665
95,48,0.9999005005109379
95,49,0.9999369016016189
95,50,0.999907784954938
96,1,1.0
96,2,1.0
96,3,1.0
96,4,1.0
96,5,1.0
96,6,1.0
96,7,1.0
96,8,1.0
96,9,1.0
96,10,1.0
96,11,1.0
96,12,1.0
96,13,1.0
96,14,1.0
96,15,1.0
96,16,1.0
96,17,1.0
96,18,1.0
96,19,1.0
96,20,1.0
96,21,1.0
96,22,1.0
96,23,1.0
96,24,1.0
96,25,1.0
96,26,1.0
96,27,1.0
96,28,1.0
96,29,1.0
96,30,1.0
96,31,1.0
96,32,1.0
96,33,1.0
96,34,1.0
96,35,1.0
96,36,1.0
96,37,1.0
96,38,1.0
96,39,1.0
96,40,1.0
96,41,1.0
96,42,1.0
96,43,1.0
96,44,1.0
96,45,1.0
96,46,1.0
96,47,1.0
96,48,1.0
96,49,1.0
96,50,1.0
97,1,0.9999290314872902
97,2,0.9999195010871843
97,3,0.9999110137868333
97,4,0.9999462245871816
97,5,0.9999409693273797
97,6,0.9999343704142928
97,7,0.9999057491146665
97,8,0.9999223684455159
97,9,0.9999361033325161
97,10,0.999891994882914
97,11,0.9999262192225251
97,12,0.9998544222664602
97,13,0.9998245959497104
97,14,0.9999278060027492
97,15,0.999938429055558
97,16,0.9999496480689999
97,17,0.9999444815528087
97,18,0.9999196922873496
97,19,0.9998995297621773
97,20,0.9999632703760504
97,21,0.999957812220673
97,22,0.9998923401914809
97,23,0.9999547004435821
97,24,0.9998912349698412
97,25,0.9997810822566326
97,26,0.9999563227728377
97,27,0.9999655966858922
97,28,0.9999325034501865
97,29,0.9999422349285939
97,30,0.9998382664464467
97,31,0.9999668859966856
97,32,0.9999127449131351
97,33,0.9999519050015405
97,34,0.9999379885075191
97,35,0.9999527625111878
97,36,0.9998408076676644
97,37,0.9998801192502739
97,38,0.9998357375349406
97,39,0.9998812121268272
97,40,0.9999670815001265
97,41,0.9999181836408121
97,42,0.9999480553092933
97,43,0.9999589124059143
97,44,0.9998974323360147
97,45,0.9999109125816933
97,46,0.9999718222921374
97,47,0.9999249545903544
97,48,0.9999174091203477
97,49,0.9998941331658295
97,50,0.9999201633068998
98,1,0.9998604837630575
98,2,0.9998369044843266
98,3,0.999652291377607
98,4,0.9995648033264148
98,5,0.999760947412429
98,6,0.999668537342306
98,7,0.9996422680050141
98,8,0.9997473832858397
98,9,0.9996426797686381
98,10,0.9998174035980605
98,11,0.9994283665812126
98,12,0.9996691404325895
98,13,0.9996756713261642
98,14,0.9992482157684366
98,15,0.999524246323827
98,16,0.9993413138858023
98,17,0.9997558057191763
98,18,0.9996082588164417
98,19,0.9996934444356907
98,20,0.9997233357803555
98,21,0.9996725710948089
98,22,0.9997356364744242
98,23,0.9997921241819799
98,24,0.9997653362707526
98,25,0.9995385965248517
98,26,0.999759025352174
98,27,0.9997939387226562
98,28,0.9996682815505287
98,29,0.999687920232316
98,30,0.9992881529646063
98,31,0.9995702028138694
98,32,0.9997339775046811
98,33,0.9996086227217005
98,34,0.9996184137544132
98,35,0.999740916066911
98,36,0.9996324532148925
98,37,0.9997493661800613
98,38,0.9994129674880269
98,39,0.9997649132945851
98,40,0.9995941110884077
98,41,0.9997454408104673
98,42,0.9996589418941582
98,43,0.9997999158528684
98,44,0.9995958858385907
98,45,0.9997654026051799
98,46,0.999483248117661
98,47,0.9995397247712036
98,48,0.9994637820027173
98,49,0.9998201764636995
98,50,0.9994763863269249
99,1,0.9994581239855607
99,2,0.9991833763000335
99,3,0.9988217814306698
99,4,0.9995480570827688
99,5,0.9988351118888541
99,6,0.9993797433521292
99,7,0.9993064233443428
99,8,0.9990529227798944
99,9,0.9991425576154138
99,10,0.9994219862639603
99,11,0.999377043743409
99,12,0.9991730245688607
99,13,0.9994548469254342
99,14,0.9992356124743974
99,15,0.9992625623089177
99,16,0.9996245789798381
99,17,0.9992841387629838
99,18,0.9994159670057178
99,19,0.9995694119535907
99,20,0.9993031777349143
99,21,0.9989802018088956
99,22,0.9993267587356377
99,23,0.9995466321824505
99,24,0.9991773015353692
99,25,0.9993134635561063
99,26,0.9994039464579558
99,27,0.9992397108352062
99,28,0.9992008671953113
99,29,0.9996671356282664
99,30,0.9988644813000642
99,31,0.9993238457846686
99,32,0.9994857313002198
99,33,0.9992821785423539
99,34,0.9993476358693328
99,35,0.9995807256758821
99,36,0.9994218238597747
99,37,0.998956863022607
99,38,0.9993685003029686
99,39,0.9994262534921774
99,40,0.9986138634148081
99,41,0.9993329698982423
99,42,0.9992509312960739
99,43,0.9994326853405003
99,44,0.999377445229891
99,45,0.9992740016567188
99,46,0.9994301796070244
99,47,0.9992056752471281
99,48,0.9985161077836572
99,49,0.9992697907868129
99,50,0.9989739055684984
100,1,0.9992165667520466
100,2,0.9987932444451517
100,3,0.9975297176990489
100,4,0.9993199885636268
100,5,0.9988241270801668
100,6,0.9983693081918218
100,7,0.9994076144419637
100,8,0.9989231088088409
100,9,0.9990567550519935
100,10,0.9987065930760759
100,11,0.9988179334027152
100,12,0.9989199039848571
100,13,0.9984773427597516
100,14,0.9993354012282999
100,15,0.998320911314107
100,16,0.9993353777507792
100,17,0.9985923597825638
100,18,0.9985304653798402
100,19,0.9976579719242608
100,20,0.9985595620228174
100,21,0.998812368294204
100,22,0.9986753727353747
100,23,0.9991005097620285
100,24,0.9987223986650735
100,25,0.9984319812054211
100,26,0.9989195573865081
100,27,0.9987767241882598
100,28,0.9992956365466859
100,29,0.9982071021114947
100,30,0.9991373921190797
100,31,0.9981392867199499
100,32,0.9988020262820615
100,33,0.998996614703225
100,34,0.9987878565389923
100,35,0.9988397792585627
100,36,0.9990815427857973
100,37,0.9983345191674118
100,38,0.9987091179973664
100,39,0.9978686182886423
100,40,0.9990980991547579
100,41,0.9977556111351178
100,42,0.9989134250393357
100,43,0.9965913741082593
100,44,0.9991801072358283
100,45,0.9986102045252218
100,46,0.9988771351519381
100,47,0.9982582326510849
100,48,0.9990591382275568
100,49,0.9991644481912864
100,50,0.9986815396794635
101,1,0.9987343651201821
101,2,0.99854510375666
101,3,0.9981964654673205
101,4,0.9990038313033369
101,5,0.9974556026949803
101,6,0.996559390244905
101,7,0.9981596044219265
101,8,0.9987010845683312
101,9,0.9986989222643042
101,10,0.9985086030934012
101,11,0.9986318729426968
101,12,0.9979600934741203
101,13,0.9978939030989756
101,14,0.9987623558151032
101,15,0.9984785983857793
101,16,0.9985090865899785
101,17,0.9982669350692824
101,18,0.9969894620918278
101,19,0.9985153454907856
101,20,0.9976515938376239
101,21,0.9945177375175133
101,22,0.9961489930802396
101,23,0.9977809906967288
101,24,0.9969492366861772
101,25,0.9979372074352629
101,26,0.9978290114325368
101,27,0.9990765196912207
101,28,0.9979669261391216
101,29,0.9982449232593141
101,30,0.9942624408201477
101,31,0.9989025435734598
101,32,0.9983464218885605
101,33,0.9959891677080553
101,34,0.998023888767709
101,35,0.9976703448904267
101,36,0.9987281017967363
101,37,0.9979635898024207
101,38,0.9967464544315552
101,39,0.9977113244271238
101,40,0.9980100786006936
101,41,0.9985194418656649
101,42,0.9972754724791965
101,43,0.9974638330232646
101,44,0.9991191033087986
101,45,0.9978559865347928
101,46,0.9968093399419137
101,47,0.9979484606616393
101,48,0.9986303915343662
101,49,0.9979674506675752
101,50,0.9967419671387462
102,1,0.12702179135639735
102,2,0.09276904036068574
102,3,0.22570034573646874
102,4,0.17721860141307252
102,5,0.25282276083605093
102,6,0.18270690672406625
102,7,0.19222660989923604
102,8,0.1191653201496574
102,9,0.2684404430595419
102,10,0.10058989435132507
